SP2T Radio_31064_20160627_084807.csv;;
5195 SP2T 600m-DMX2;;
sn :;31064;
Cadence d'enregistrement :;1 s;
;;
Date;Temp?ature (-5 +35?) (?);Profondeur 600m (m)
24/06/2016 08:12:47;24.46;86.26
24/06/2016 08:12:48;24.46;87.18
24/06/2016 08:12:49;24.46;87.92
24/06/2016 08:12:50;24.46;88.84
24/06/2016 08:12:51;24.46;89.57
24/06/2016 08:12:52;24.46;90.49
24/06/2016 08:12:53;24.46;91.23
24/06/2016 08:12:54;24.46;91.96
24/06/2016 08:12:55;24.46;92.7
24/06/2016 08:12:56;24.46;93.25
24/06/2016 08:12:57;24.46;94.35
24/06/2016 08:12:58;24.46;94.72
24/06/2016 08:12:59;24.46;95.46
24/06/2016 08:13:00;24.46;96.19
24/06/2016 08:13:01;24.46;97.11
24/06/2016 08:13:02;24.41;97.66
24/06/2016 08:13:03;24.41;98.58
24/06/2016 08:13:04;24.37;99.14
24/06/2016 08:13:05;24.37;100.06
24/06/2016 08:13:06;24.32;100.98
24/06/2016 08:13:07;24.3;101.71
24/06/2016 08:13:08;24.23;102.45
24/06/2016 08:13:09;24.18;103.18
24/06/2016 08:13:10;24.13;104.1
24/06/2016 08:13:11;24.13;104.84
24/06/2016 08:13:12;24.13;105.39
24/06/2016 08:13:13;24.13;106.31
24/06/2016 08:13:14;24.13;106.68
24/06/2016 08:13:15;24.09;107.6
24/06/2016 08:13:16;24.09;108.15
24/06/2016 08:13:17;24.09;109.07
24/06/2016 08:13:18;24.09;109.99
24/06/2016 08:13:19;24.09;110.91
24/06/2016 08:13:20;24.04;111.83
24/06/2016 08:13:21;24.04;112.56
24/06/2016 08:13:22;24.04;113.48
24/06/2016 08:13:23;24.04;114.4
24/06/2016 08:13:24;24.04;115.14
24/06/2016 08:13:25;24.04;116.24
24/06/2016 08:13:26;24.04;117.16
24/06/2016 08:13:27;24.04;117.9
24/06/2016 08:13:28;24.04;119
24/06/2016 08:13:29;24.02;120.1
